neo4j_id,label,name,identifier,new_id
32066,Biological_Process,positive regulation of gastrulation,GO:2000543,32066
32067,Biological_Process,peptide hormone secretion,GO:0030072,32067
32068,Biological_Process,sensory perception of smell,GO:0007608,32068
32069,Biological_Process,"protein import into peroxisome matrix, translocation",GO:0016561,32069
32070,Biological_Process,musculoskeletal movement,GO:0050881,32070
32071,Biological_Process,"negative regulation of CD4-positive, alpha-beta T cell proliferation",GO:2000562,32071
32072,Biological_Process,negative regulation of tooth mineralization,GO:0070171,32072
32073,Biological_Process,response to L-ascorbic acid,GO:0033591,32073
32074,Biological_Process,T-helper cell differentiation,GO:0042093,32074
32075,Biological_Process,porphyrin-containing compound metabolic process,GO:0006778,32075
32076,Biological_Process,postsynaptic membrane organization,GO:0001941,32076
32077,Biological_Process,adherens junction maintenance,GO:0034334,32077
32078,Biological_Process,disaccharide biosynthetic process,GO:0046351,32078
32079,Biological_Process,cellular response to metal ion,GO:0071248,32079
32080,Biological_Process,modulation by organism of defense response of other organism involved in symbiotic interaction,GO:0052255,32080
32081,Biological_Process,histone mRNA catabolic process,GO:0071044,32081
32082,Biological_Process,melanocyte migration,GO:0097324,32082
32083,Biological_Process,muscle cell development,GO:0055001,32083
32084,Biological_Process,regulation of acute inflammatory response to non-antigenic stimulus,GO:0002877,32084
32085,Biological_Process,negative regulation of Wnt signaling pathway,GO:0030178,32085
32086,Biological_Process,nodal signaling pathway involved in determination of left/right asymmetry,GO:0038107,32086
32087,Biological_Process,otic placode formation,GO:0043049,32087
32088,Biological_Process,interleukin-6 production,GO:0032635,32088
32089,Biological_Process,cellular response to carbohydrate stimulus,GO:0071322,32089
32090,Biological_Process,histamine secretion,GO:0001821,32090
32091,Biological_Process,positive regulation of ubiquitin protein ligase activity,GO:1904668,32091
32092,Biological_Process,negative regulation of peptidyl-cysteine S-nitrosylation,GO:1902083,32092
32093,Biological_Process,termination of signal transduction,GO:0023021,32093
32094,Biological_Process,regulation of mast cell activation involved in immune response,GO:0033006,32094
32095,Biological_Process,ER-nucleus signaling pathway,GO:0006984,32095
32096,Biological_Process,detoxification of nitrogen compound,GO:0051410,32096
32097,Biological_Process,execution phase of apoptosis,GO:0097194,32097
32098,Biological_Process,heat acclimation,GO:0010286,32098
32099,Biological_Process,protein N-linked glycosylation,GO:0006487,32099
32100,Biological_Process,peroxisome fission,GO:0016559,32100
32101,Biological_Process,nuclear mRNA surveillance of spliceosomal pre-mRNA splicing,GO:0071030,32101
32102,Biological_Process,translesion synthesis,GO:0019985,32102
32103,Biological_Process,response to interleukin-3,GO:0036015,32103
32104,Biological_Process,positive regulation of cytoplasmic mRNA processing body assembly,GO:0010606,32104
32105,Biological_Process,macromolecule glycosylation,GO:0043413,32105
32106,Biological_Process,beta selection,GO:0043366,32106
32107,Biological_Process,transport of virus,GO:0046794,32107
32108,Biological_Process,queuosine biosynthetic process,GO:0008616,32108
32109,Biological_Process,regulation of endodermal cell differentiation,GO:1903224,32109
32110,Biological_Process,regulation of hair follicle cell proliferation,GO:0071336,32110
32111,Biological_Process,tongue morphogenesis,GO:0043587,32111
32112,Biological_Process,deoxyribonucleoside metabolic process,GO:0009120,32112
32113,Biological_Process,response to insecticide,GO:0017085,32113
32114,Biological_Process,deoxyribonucleoside triphosphate biosynthetic process,GO:0009202,32114
32115,Biological_Process,Harderian gland development,GO:0070384,32115
32116,Biological_Process,negative regulation of somatic stem cell population maintenance,GO:1904673,32116
32117,Biological_Process,regulation of insulin secretion,GO:0050796,32117
32118,Biological_Process,4-hydroxyproline metabolic process,GO:0019471,32118
32119,Biological_Process,protein splicing,GO:0030908,32119
32120,Biological_Process,phosphate ion transport,GO:0006817,32120
32121,Biological_Process,diaphragm development,GO:0060539,32121
32122,Biological_Process,histamine production involved in inflammatory response,GO:0002349,32122
32123,Biological_Process,adrenal cortex development,GO:0035801,32123
32124,Biological_Process,positive regulation of cytoskeleton organization,GO:0051495,32124
32125,Biological_Process,GTP biosynthetic process,GO:0006183,32125
32126,Biological_Process,postnatal olfactory bulb interneuron migration,GO:0021827,32126
32127,Biological_Process,nail development,GO:0035878,32127
32128,Biological_Process,kidney development,GO:0001822,32128
32129,Biological_Process,positive regulation of calcium ion transport into cytosol,GO:0010524,32129
32130,Biological_Process,modulation by symbiont of host cellular process,GO:0044068,32130
32131,Biological_Process,autocrine signaling,GO:0035425,32131
32132,Biological_Process,third ventricle development,GO:0021678,32132
32133,Biological_Process,intestinal absorption,GO:0050892,32133
32134,Biological_Process,ureter morphogenesis,GO:0072197,32134
32135,Biological_Process,positive regulation of lamellipodium organization,GO:1902745,32135
32136,Biological_Process,histidyl-tRNA aminoacylation,GO:0006427,32136
32137,Biological_Process,hematopoietic progenitor cell differentiation,GO:0002244,32137
32138,Biological_Process,phosphatidylcholine metabolic process,GO:0046470,32138
32139,Biological_Process,cell migration involved in kidney development,GO:0035787,32139
32140,Biological_Process,cranial nerve formation,GO:0021603,32140
32141,Biological_Process,regulation of protein lipidation,GO:1903059,32141
32142,Biological_Process,cargo loading into vesicle,GO:0035459,32142
32143,Biological_Process,muscular septum morphogenesis,GO:0003150,32143
32144,Biological_Process,regulation of endodermal cell fate specification,GO:0042663,32144
32145,Biological_Process,regulation of NADP metabolic process,GO:1902031,32145
32146,Biological_Process,determination of heart left/right asymmetry,GO:0061371,32146
32147,Biological_Process,CTP salvage,GO:0044211,32147
32148,Biological_Process,regulation of homotypic cell-cell adhesion,GO:0034110,32148
32149,Biological_Process,cell differentiation involved in embryonic placenta development,GO:0060706,32149
32150,Biological_Process,lipoprotein transport,GO:0042953,32150
32151,Biological_Process,epithelial cell migration,GO:0010631,32151
32152,Biological_Process,cellular response to steroid hormone stimulus,GO:0071383,32152
32153,Biological_Process,myeloid leukocyte mediated immunity,GO:0002444,32153
32154,Biological_Process,carbohydrate mediated signaling,GO:0009756,32154
32155,Biological_Process,sensory perception of sound,GO:0007605,32155
32156,Biological_Process,hindgut development,GO:0061525,32156
32157,Biological_Process,negative regulation of mast cell cytokine production,GO:0032764,32157
32158,Biological_Process,cellular response to misfolded protein,GO:0071218,32158
32159,Biological_Process,negative regulation of response to macrophage colony-stimulating factor,GO:1903970,32159
32160,Biological_Process,regulation of protein deubiquitination,GO:0090085,32160
32161,Biological_Process,de novo centriole assembly,GO:0098535,32161
32162,Biological_Process,ubiquitin-dependent protein catabolic process via the N-end rule pathway,GO:0071596,32162
32163,Biological_Process,blood vessel morphogenesis,GO:0048514,32163
32164,Biological_Process,positive regulation of epidermal cell differentiation,GO:0045606,32164
32165,Biological_Process,negative regulation of hematopoietic stem cell differentiation,GO:1902037,32165
32166,Biological_Process,mismatch repair,GO:0006298,32166
32167,Biological_Process,positive regulation of collagen biosynthetic process,GO:0032967,32167
32168,Biological_Process,glucose catabolic process to pyruvate,GO:0061718,32168
32169,Biological_Process,positive regulation of dopamine metabolic process,GO:0045964,32169
32170,Biological_Process,peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan,GO:0019800,32170
32171,Biological_Process,replication fork processing,GO:0031297,32171
32172,Biological_Process,thorax and anterior abdomen determination,GO:0007356,32172
32173,Biological_Process,cellular carbohydrate biosynthetic process,GO:0034637,32173
32174,Biological_Process,regulation of smooth muscle cell chemotaxis,GO:0071671,32174
32175,Biological_Process,ovarian follicle development,GO:0001541,32175
32176,Biological_Process,negative regulation of cell size,GO:0045792,32176
32177,Biological_Process,regulation of epidermal growth factor receptor signaling pathway,GO:0042058,32177
32178,Biological_Process,barbed-end actin filament capping,GO:0051016,32178
32179,Biological_Process,positive regulation of ferrous iron import into cell,GO:1903991,32179
32180,Biological_Process,regulation of transposon integration,GO:0070894,32180
32181,Biological_Process,nucleoside diphosphate catabolic process,GO:0009134,32181
32182,Biological_Process,regulation of astrocyte differentiation,GO:0048710,32182
32183,Biological_Process,complement activation,GO:0006956,32183
32184,Biological_Process,lens fiber cell morphogenesis,GO:0070309,32184
32185,Biological_Process,regulation of cardiac vascular smooth muscle cell differentiation,GO:2000722,32185
32186,Biological_Process,'de novo' AMP biosynthetic process,GO:0044208,32186
32187,Biological_Process,cervix development,GO:0060067,32187
32188,Biological_Process,single-organism membrane invagination,GO:1902534,32188
32189,Biological_Process,GDP-L-fucose metabolic process,GO:0046368,32189
32190,Biological_Process,ventral spinal cord interneuron specification,GO:0021521,32190
32191,Biological_Process,negative regulation of hypersensitivity,GO:0002884,32191
32192,Biological_Process,ovulation from ovarian follicle,GO:0001542,32192
32193,Biological_Process,peptide hormone processing,GO:0016486,32193
32194,Biological_Process,serine family amino acid metabolic process,GO:0009069,32194
32195,Biological_Process,histone mRNA metabolic process,GO:0008334,32195
32196,Biological_Process,regulation of B cell mediated immunity,GO:0002712,32196
32197,Biological_Process,short-term memory,GO:0007614,32197
32198,Biological_Process,diterpenoid catabolic process,GO:0016103,32198
32199,Biological_Process,neuromuscular synaptic transmission,GO:0007274,32199
32200,Biological_Process,positive regulation of Rac protein signal transduction,GO:0035022,32200
32201,Biological_Process,negative regulation of JAK-STAT cascade,GO:0046426,32201
32202,Biological_Process,positive regulation of inflammatory response to antigenic stimulus,GO:0002863,32202
32203,Biological_Process,"circadian sleep/wake cycle, sleep",GO:0050802,32203
32204,Biological_Process,retina vasculature morphogenesis in camera-type eye,GO:0061299,32204
32205,Biological_Process,positive regulation of presynaptic membrane organization,GO:1901631,32205
32206,Biological_Process,cellular response to water deprivation,GO:0042631,32206
32207,Biological_Process,positive regulation of calcium ion transport,GO:0051928,32207
32208,Biological_Process,positive regulation of G1/S transition of mitotic cell cycle,GO:1900087,32208
32209,Biological_Process,hormone secretion,GO:0046879,32209
